,target,ids
2686,인종/국가,1268436809672847361
2687,인종/국가,1267726528135094276
2688,인종/국가,1268453550293581824
2689,인종/국가,1268426879041593344
2690,인종/국가,1268477782071185410
2691,인종/국가,1268424722640809990
2692,인종/국가,1268474558371135488
2693,인종/국가,1267792582337150976
2694,인종/국가,1267481328385028096
2695,인종/국가,1268437135129841665
2696,인종/국가,1268549280756895755
2697,인종/국가,1268450911463956480
2698,인종/국가,1268439442261340160
2699,인종/국가,1266093362177851395
2700,인종/국가,1266984009151549441
2701,인종/국가,1267750275583967232
2702,인종/국가,1268440393680486401
2703,인종/국가,1268434724558475265
2704,인종/국가,1268456774736068615
2705,인종/국가,1268445237371908096
2706,인종/국가,1268479112177258502
2707,인종/국가,1268460419372335105
2708,인종/국가,1267196121576730624
2709,인종/국가,1266952503582588928
2710,인종/국가,1267481166090665984
2711,인종/국가,1267067607674269697
2712,인종/국가,1267810064053571585
2713,인종/국가,1268426181415563264
2714,인종/국가,1267940419570106370
2715,인종/국가,1268424856086802433
2716,인종/국가,1266980801490546693
2717,인종/국가,1268434464520065024
2718,인종/국가,1268424685399629825
2719,인종/국가,1267019488559423488
2720,인종/국가,1267306469508042753
2721,인종/국가,1267783976355131392
2722,인종/국가,1266989758258900993
2723,인종/국가,1265899567054065665
2724,인종/국가,1267477238393368576
2725,인종/국가,1268213601183154177
2726,인종/국가,1270676184729153538
2727,인종/국가,1266901474862194689
2728,인종/국가,1267997723686350850
2729,인종/국가,1268063631729496069
2730,인종/국가,1268424951616299008
2731,인종/국가,1268423518250610688
2732,인종/국가,1268425260921044993
2733,인종/국가,1268460389664079872
2734,인종/국가,1268424250253144065
2735,인종/국가,1266605029252714496
2736,인종/국가,1292032624634912768
2737,인종/국가,1268297539461107712
2738,인종/국가,1267443803469656064
2739,인종/국가,1268437584650231808
2740,인종/국가,1267145919377489920
2741,인종/국가,1267309687633928192
2742,인종/국가,1266277918415613952
2743,인종/국가,1268471949035888640
2744,인종/국가,1267681066447441920
2745,인종/국가,1291959027866320896
2746,인종/국가,1268458520183099392
2747,인종/국가,1268428791015079938
2748,인종/국가,1268521281474793472
2749,인종/국가,1268460751917772800
2750,인종/국가,1268445909982953472
2751,인종/국가,1268467140245381122
2752,인종/국가,1268436834817675270
2753,인종/국가,1268442513288777728
2754,인종/국가,1268503450645458945
2755,인종/국가,1268514622430216195
2756,인종/국가,1268439315471720448
2757,인종/국가,1268484726240579585
2758,인종/국가,1268515607638491138
2759,인종/국가,1268444367464759296
2760,인종/국가,1268438069159460865
2761,인종/국가,1268448254116519937
2762,인종/국가,1267777932107210752
2763,인종/국가,1268484504886194176
2764,인종/국가,1268437366433181696
2765,인종/국가,1268425595291004929
2766,인종/국가,1268477929559715841
2767,인종/국가,1266949308361793536
2768,인종/국가,1265992345759203328
2769,인종/국가,1267878497818603520
2770,인종/국가,1267467785535287301
2771,인종/국가,1266221666415153152
2772,인종/국가,1268429532286971904
2773,인종/국가,1268430673011806209
2774,인종/국가,1268439984454815744
2775,인종/국가,1267161822680866816
2776,인종/국가,1268426480406499328
2777,인종/국가,1268423784219852800
2778,인종/국가,1267421641253941248
2779,인종/국가,1267028220563447814
2780,인종/국가,1269489489035976704
2781,인종/국가,1268430040297070592
2782,인종/국가,1267046358092886016
2783,인종/국가,1267792434315984896
2784,인종/국가,1268473905246646272
2785,인종/국가,1268461493625872385
2786,인종/국가,1268424846188240896
2787,인종/국가,1268446142775189509
2788,인종/국가,1267952614219669507
2789,인종/국가,1268466315288670210
2790,인종/국가,1268435336561975296
2791,인종/국가,1267367439395745792
2792,인종/국가,1268438419333509125
2793,인종/국가,1291960567297527808
2794,인종/국가,1268423922334101505
2795,인종/국가,1268428702318096385
2796,인종/국가,1268505748591398912
2797,인종/국가,1268426726993915904
2798,인종/국가,1268423914209894402
2799,인종/국가,1268425810563813376
2800,인종/국가,1268428449724559360
2801,인종/국가,1268431638897192960
2802,인종/국가,1268433859013558273
2803,인종/국가,1268427575337947136
2804,인종/국가,1268438098070798336
2805,인종/국가,1268428046664470528
2806,인종/국가,1268424954988523520
2807,인종/국가,1268426518591533057
2808,인종/국가,1268436213511274496
2809,인종/국가,1268426192786345984
2810,인종/국가,1268510010968903680
2811,인종/국가,1268476434575773702
2812,인종/국가,1268424981995614208
2813,인종/국가,1268433053925257219
2814,인종/국가,1269283580636622850
2815,인종/국가,1291708876279042050
2816,인종/국가,1291952743569960960
2817,인종/국가,1266950838305472513
2818,인종/국가,1269474651379384321
2819,인종/국가,1268625417352683525
2820,인종/국가,1268447696588685312
2821,인종/국가,1268467539534770181
2822,인종/국가,1266148078173614080
2823,인종/국가,1267074164852056064
2824,인종/국가,1268436619662512130
2825,인종/국가,1268433384876859393
2826,인종/국가,1268466053203427328
2827,인종/국가,1268516966416789504
2828,인종/국가,1268513258673074176
2829,인종/국가,1268428608785149952
2830,인종/국가,1268429360047910912
2831,인종/국가,1268446569541406720
2832,인종/국가,1267018454726438913
2833,인종/국가,1268471186511417344
2834,인종/국가,1278128224648585217
2835,인종/국가,1268575467340091393
2836,인종/국가,1291999522776907776
2837,인종/국가,1267773796699832320
2838,인종/국가,1268426669762719750
2839,인종/국가,1271066956032958465
2840,인종/국가,1268423928000569347
2841,인종/국가,1267082639963373568
2842,인종/국가,1268105831540760576
2843,인종/국가,1267733570379907073
2844,인종/국가,1267565624672256001
2845,인종/국가,1267531922730778625
2846,인종/국가,1268502303218135042
2847,인종/국가,1268435212586741760
2848,인종/국가,1267902614890401793
2849,인종/국가,1267295386688827392
2850,인종/국가,1268433148905312256
2851,인종/국가,1268444219590316032
2852,인종/국가,1268424836314877952
2853,인종/국가,1291972513237360642
2854,인종/국가,1268446033475854337
2855,인종/국가,1268150316387590144
2856,인종/국가,1268429219358404608
2857,인종/국가,1292019765238575104
2858,인종/국가,1266937047404515329
2859,인종/국가,1268440259009712129
2860,인종/국가,1267698986938322945
2861,인종/국가,1268431226144088064
2862,인종/국가,1268455998496272384
2863,인종/국가,1267749602117087234
2864,인종/국가,1268431890274369536
2865,인종/국가,1267710326792785920
2866,인종/국가,1273505794684669952
2867,인종/국가,1269949544457883648
2868,인종/국가,1268454117757775872
2869,인종/국가,1273509559257100288
2870,인종/국가,1268430221075599360
2871,인종/국가,1268428854277726209
2872,인종/국가,1268438598782607361
2873,인종/국가,1268515464663060481
2874,인종/국가,1268424026801598465
2875,인종/국가,1266980341819924481
2876,인종/국가,1267990556979822593
2877,인종/국가,1268062337430196225
2878,인종/국가,1268062659456299008
2879,인종/국가,1268436894611890177
2880,인종/국가,1268441929601048577
2881,인종/국가,1268528098431176704
2882,인종/국가,1268505225876271105
2883,인종/국가,1268423681191096320
2884,인종/국가,1268426068618141696
2885,인종/국가,1267390552523194370
2886,인종/국가,1267869986195816449
2887,인종/국가,1268424912282083329
2888,인종/국가,1268446462796541952
2889,인종/국가,1267232879316103168
2890,인종/국가,1268431906703474690
2891,인종/국가,1268431104177889280
2892,인종/국가,1269855097078476801
2893,인종/국가,1269192938443030529
2894,인종/국가,1267341188933095429
2895,인종/국가,1268440454376259585
2896,인종/국가,1268423498440994816
2897,인종/국가,1267728536539852800
2898,인종/국가,1268447209512558592
2899,인종/국가,1268428954848784384
2900,인종/국가,1268432232089186304
2901,인종/국가,1291927341044662273
2902,인종/국가,1268431314627125250
2903,인종/국가,1268427915802247168
2904,인종/국가,1265973092553129985
2905,인종/국가,1268426693791739906
2906,인종/국가,1268528137253445635
2907,인종/국가,1268425865076985858
2908,인종/국가,1267728610661560320
2909,인종/국가,1268429455090835456
2910,인종/국가,1268433489424072707
2911,인종/국가,1268494782411624449
2912,인종/국가,1267062681069998081
2913,인종/국가,1291913053257125888
2914,인종/국가,1268469387683491842
2915,인종/국가,1268437101499969541
2916,인종/국가,1268425415531454464
2917,인종/국가,1268428821264429056
2918,인종/국가,1268452780865318913
2919,인종/국가,1268889896275505152
2920,인종/국가,1268424670451122176
2921,인종/국가,1268504685041729537
2922,인종/국가,1268842370415489024
2923,인종/국가,1268430622705348608
2924,인종/국가,1268431194611265536
2925,인종/국가,1266087142272483331
2926,인종/국가,1268430219334971393
2927,인종/국가,1268494373555232769
2928,인종/국가,1269557517798932481
2929,인종/국가,1273501938055671808
2930,인종/국가,1293081761971236865
2931,인종/국가,1321130092681175041
2932,인종/국가,1266902364658601985
2933,인종/국가,1268425192776351744
2934,인종/국가,1268439211226460161
2935,인종/국가,1268760364662976512
2936,인종/국가,1267315552751546370
2937,인종/국가,1266039350963449860
2938,인종/국가,1267084103733506048
2939,인종/국가,1267399063680344065
2940,인종/국가,1268431896909721600
2941,인종/국가,1268432877219266560
2942,인종/국가,1267713755024146432
2943,인종/국가,1267784326021648387
2944,인종/국가,1268445829343244289
2945,인종/국가,1268429602558533632
2946,인종/국가,1268427102547636224
2947,인종/국가,1292020818508050433
2948,인종/국가,1267596566681931776
2949,인종/국가,1268479891248316416
2950,인종/국가,1268442698677026816
2951,인종/국가,1269929954063421441
2952,인종/국가,1268424018522071041
2953,인종/국가,1268445339792453632
2954,인종/국가,1268462784385134592
2955,인종/국가,1269647914122412043
2956,인종/국가,1268875876055179264
2957,인종/국가,1269520923935174658
2958,인종/국가,1268443574204428288
2959,인종/국가,1266063148093542400
2960,인종/국가,1268435858639564803
2961,인종/국가,1268655049141391360
2962,인종/국가,1268473166529064960
2963,인종/국가,1268433539013332992
2964,인종/국가,1268433481119367168
2965,인종/국가,1268425401325375490
2966,인종/국가,1268423736375431168
2967,인종/국가,1268564939267956736
2968,인종/국가,1268452261862072325
2969,인종/국가,1268512930007355392
2970,인종/국가,1268458672339877888
2971,인종/국가,1268455803217833984
2972,인종/국가,1268484394928312320
2973,인종/국가,1268423871134195714
2974,인종/국가,1268428314982531072
2975,인종/국가,1268432833443295232
2976,인종/국가,1268431293332639744
2977,인종/국가,1268496697732161537
2978,인종/국가,1268442771607760901
2979,인종/국가,1269078033815625728
2980,인종/국가,1268428352790188032
2981,인종/국가,1268427736604786690
2982,인종/국가,1268492037604683776
2983,인종/국가,1268427299960926208
2984,인종/국가,1268433807406854146
2985,인종/국가,1268426667178983425
2986,인종/국가,1268424063086735360
2987,인종/국가,1268426440929873920
2988,인종/국가,1268443882624147456
2989,인종/국가,1268428688900550657
2990,인종/국가,1291968489637335040
2991,인종/국가,1267688004341993472
2992,인종/국가,1268613022425071617
2993,인종/국가,1267602339361427457
2994,인종/국가,1273508508101562368
2995,인종/국가,1268442192290263045
2996,인종/국가,1267403266888892418
2997,인종/국가,1268449233033588736
2998,인종/국가,1268425570150309888
2999,인종/국가,1268449651914444801
3000,인종/국가,1268423798052667392
3001,인종/국가,1268428729274953729
3002,인종/국가,1268440157356797952
3003,인종/국가,1291908925634224128
3004,인종/국가,1267357904316690432
3005,인종/국가,1267569360811352064
3006,인종/국가,1267726375462400010
3007,인종/국가,1268232199678988288
3008,인종/국가,1266107535456645123
3009,인종/국가,1335386251155787777
3010,인종/국가,1267809362237521921
3011,인종/국가,1267591962682462208
3012,인종/국가,1270392279610519552
3013,인종/국가,1267581977856634881
3014,인종/국가,1273500813726380032
3015,인종/국가,1270946819527208960
3016,인종/국가,1268427309712764931
3017,인종/국가,1268434099145830401
3018,인종/국가,1268426958133575680
3019,인종/국가,1268424018467581952
3020,인종/국가,1266942601233436672
3021,인종/국가,1267692536681967622
3022,인종/국가,1267680716743036933
3023,인종/국가,1268472591037034496
3024,인종/국가,1268013472203194368
3025,인종/국가,1268437724186304512
3026,인종/국가,1268489485119098880
3027,인종/국가,1268426584731443201
3028,인종/국가,1267073934324690945
3029,인종/국가,1266983991317536769
3030,인종/국가,1268441643021004802
3031,인종/국가,1269534917307691008
3032,인종/국가,1279218954032918528
3033,인종/국가,1268440276634238976
3034,인종/국가,1268431450438696961
3035,인종/국가,1265993996205207553
3036,인종/국가,1268431315801497602
3037,인종/국가,1268447848426659840
3038,인종/국가,1268436168737058816
3039,인종/국가,1291985962008895494
3040,인종/국가,1291963986582204416
3041,인종/국가,1291926529622982657
3042,인종/국가,1266026133910405123
3043,인종/국가,1268453596317626369
3044,인종/국가,1268444818599862272
3045,인종/국가,1267189653251092480
3046,인종/국가,1267689663394836482
3047,인종/국가,1267601594499006465
3048,인종/국가,1267596949110190082
3049,인종/국가,1267602759726948353
3050,인종/국가,1291937184346300416
3051,인종/국가,1267020277793165312
3052,인종/국가,1269496205488214016
3053,인종/국가,1266969597560754176
3054,인종/국가,1268424306108895232
3055,인종/국가,1272309193500844032
3056,인종/국가,1268451251215187968
3057,인종/국가,1267853800070508545
3058,인종/국가,1292002192795111424
3059,인종/국가,1268489250200121344
3060,인종/국가,1292063851882491904
3061,인종/국가,1267500260386992129
3062,인종/국가,1268431415751790593
3063,인종/국가,1268457984956362752
3064,인종/국가,1268423700392497152
3065,인종/국가,1267343275582615552
3066,인종/국가,1268433955969097729
3067,인종/국가,1268465733698121729
3068,인종/국가,1267694635855474689
3069,인종/국가,1268440168010100737
3070,인종/국가,1268426654566629376
3071,인종/국가,1268424108049444865
3072,인종/국가,1267741426323873792
3073,인종/국가,1268423701327777793
3074,인종/국가,1268428199114891266
3075,인종/국가,1268437757807874049
3076,인종/국가,1268436673773268993
3077,인종/국가,1268452480792158209
3078,인종/국가,1268448319954489345
3079,인종/국가,1268447773768073217
3080,인종/국가,1268424306930749442
3081,인종/국가,1268440414538698754
3082,인종/국가,1268446319342804992
3083,인종/국가,1268494318739656709
3084,인종/국가,1268436137992835073
3085,인종/국가,1268433782262001665
3086,인종/국가,1267601414559154176
3087,인종/국가,1266974310729568257
3088,인종/국가,1268547725034913800
3089,인종/국가,1267597556730654720
3090,인종/국가,1267593902736830464
3091,인종/국가,1267487830931935234
3092,인종/국가,1267800586180677633
3093,인종/국가,1267598231204007938
3094,인종/국가,1291912771437699073
3095,인종/국가,1267824533139894275
3096,인종/국가,1267109286192140290
3097,인종/국가,1268488683579043840
3098,인종/국가,1268436105939922944
3099,인종/국가,1278669797782241280
3100,인종/국가,1267696120630702080
3101,인종/국가,1291822556920418304
3102,인종/국가,1268428933633982464
3103,인종/국가,1267008280078848001
3104,인종/국가,1270392675670216709
3105,인종/국가,1268431034900639746
3106,인종/국가,1268473213337534465
3107,인종/국가,1267241133328883714
3108,인종/국가,1267790757072474113
3109,인종/국가,1267726110655000576
3110,인종/국가,1268423770936496128
3111,인종/국가,1270951637452914688
3112,인종/국가,1268428409350156288
3113,인종/국가,1268429784511467523
3114,인종/국가,1268432259222102016
3115,인종/국가,1268444938800226304
3116,인종/국가,1268423869674565633
3117,인종/국가,1268445118689767424
3118,인종/국가,1268468486218661888
3119,인종/국가,1268425758805905413
3120,인종/국가,1268423708151971840
3121,인종/국가,1268497582587871234
3122,인종/국가,1277586184194097152
3123,인종/국가,1268431926152445954
3124,인종/국가,1267704611432873984
3125,인종/국가,1266007449263374337
3126,인종/국가,1268426417085145089
3127,인종/국가,1268570907825430529
3128,인종/국가,1268437986581962752
3129,인종/국가,1268205529136054273
3130,인종/국가,1268426187740557312
3131,인종/국가,1268503735392587777
3132,인종/국가,1265972247421874176
3133,인종/국가,1268441165864394752
3134,인종/국가,1268426026054324224
3135,인종/국가,1268438976420999170
3136,인종/국가,1268423914733973505
3137,인종/국가,1268428538304057346
3138,인종/국가,1268430636760489984
3139,인종/국가,1266027840480243712
3140,인종/국가,1273506082946551810
3141,인종/국가,1267150595971928064
3142,인종/국가,1292006300994347008
3143,인종/국가,1268479588029460482
3144,인종/국가,1268437589524004864
3145,인종/국가,1268351904691576832
3146,인종/국가,1268426788163616768
3147,인종/국가,1268439513845477376
3148,인종/국가,1270391887174619137
3149,인종/국가,1291989670038044674
3150,인종/국가,1292062644409520129
3151,인종/국가,1292022003637993472
3152,인종/국가,1291713499937161223
3153,인종/국가,1291940335942135808
3154,인종/국가,1291718902959845376
3155,인종/국가,1292024628148281344
3156,인종/국가,1291954912629121024
3157,인종/국가,1291714290055929857
3158,인종/국가,1291967516986576897
3159,인종/국가,1291919517455495168
3160,인종/국가,1291707506213806081
3161,인종/국가,1291944913320329216
3162,인종/국가,1291941313579950083
3163,인종/국가,1291977615020969984
3164,인종/국가,1291757843645779968
3165,인종/국가,1291710549353328642
3166,인종/국가,1291937481105920002
3167,인종/국가,1291749557743697921
3168,인종/국가,1291779767855792129
3169,인종/국가,1292002791599165445
3170,인종/국가,1291707050041344002
3171,인종/국가,1291967168586764288
3172,인종/국가,1291890034996416513
3173,인종/국가,1291918131439443968
3174,인종/국가,1291986556534681601
3175,인종/국가,1291898987071410178
3176,인종/국가,1291959927385161728
3177,인종/국가,1291958506350768128
3178,인종/국가,1291961127757205507
3179,인종/국가,1291712814206218242
3180,인종/국가,1291918657312796672
3181,인종/국가,1291946860362383361
3182,인종/국가,1268434453988245504
3183,인종/국가,1268424993039192064
3184,인종/국가,1268442566892023810
3185,인종/국가,1268465141139423233
3186,인종/국가,1268448912362237954
3187,인종/국가,1267309334683238400
3188,인종/국가,1267155391793655814
3189,인종/국가,1294118551070978050
3190,인종/국가,1266514237725175809
3191,인종/국가,1266980169295687680
3192,인종/국가,1267781433591869445
3193,인종/국가,1268551198627344384
3194,인종/국가,1267820977062203393
3195,인종/국가,1267401882911166465
3196,인종/국가,1267009164137639936
3197,인종/국가,1268699539059294209
3198,인종/국가,1293083629107548162
3199,인종/국가,1267165045332406272
3200,인종/국가,1267796179263172608
3201,인종/국가,1268446685841113088
3202,인종/국가,1266947811032969217
3203,인종/국가,1268430556062117890
3204,인종/국가,1268481345505734656
3205,인종/국가,1268463994555138049
3206,인종/국가,1268439249159729152
3207,인종/국가,1267975341521408001
3208,인종/국가,1267463301077725184
3209,인종/국가,1268717751415132160
3210,인종/국가,1291922387982675969
3211,인종/국가,1267804540641968129
3212,인종/국가,1268456695350493186
3213,인종/국가,1268428810908839939
3214,인종/국가,1268343858259062784
3215,인종/국가,1269496201931452416
3216,인종/국가,1266025007156613120
3217,인종/국가,1267818699102187520
3218,인종/국가,1268437774224384003
3219,인종/국가,1268444091617964034
3220,인종/국가,1268429756619386881
3221,인종/국가,1269469476145135616
3222,인종/국가,1268430793375809536
3223,인종/국가,1268423440932810753
3224,인종/국가,1268449900972273664
3225,인종/국가,1268430551301517314
3226,인종/국가,1267131240185917440
3227,인종/국가,1265929881293959170
3228,성정체성/성적지향,1367095298401525760
3229,성정체성/성적지향,1367107206068326402
3230,성정체성/성적지향,1367394238065872897
3231,성정체성/성적지향,1367164178465624065
3232,성정체성/성적지향,1443104007841456134
3233,성정체성/성적지향,1377105421110964226
3234,성정체성/성적지향,1376925794094604289
3235,성정체성/성적지향,1376925510396125194
3236,성정체성/성적지향,1368174660513316871
3237,성정체성/성적지향,1367105293667028992
3238,성정체성/성적지향,1369271808344563717
3239,성정체성/성적지향,1443063980470136842
3240,성정체성/성적지향,1367101911636172806
3241,성정체성/성적지향,1367137435474272256
3242,성정체성/성적지향,1367083133426831361
3243,성정체성/성적지향,1367087038416101378
3244,성정체성/성적지향,1367086862796353538
3245,성정체성/성적지향,1367089779792244737
3246,성정체성/성적지향,1367098112322363392
3247,성정체성/성적지향,1367131574194425859
3248,성정체성/성적지향,1367122615739981824
3249,성정체성/성적지향,1367090174132248577
3250,성정체성/성적지향,1367084374164873217
3251,성정체성/성적지향,1367119199357653003
3252,성정체성/성적지향,1367083361265618944
3253,성정체성/성적지향,1367312446352883717
3254,성정체성/성적지향,1367094371607216129
3255,성정체성/성적지향,1367095185084088326
3256,성정체성/성적지향,1367099519700144129
3257,성정체성/성적지향,1367083975152295941
3258,성정체성/성적지향,1367148893117452290
3259,성정체성/성적지향,1367242538151636994
3260,성정체성/성적지향,1367120582064496640
3261,성정체성/성적지향,1367096463751188485
3262,성정체성/성적지향,1367163329014165505
3263,성정체성/성적지향,1367383217318162435
3264,성정체성/성적지향,1367087783978754055
3265,성정체성/성적지향,1367104945212723204
3266,성정체성/성적지향,1367319031829524483
3267,성정체성/성적지향,1367096326798798851
3268,성정체성/성적지향,1367157146031247360
3269,성정체성/성적지향,1367081716641193986
3270,성정체성/성적지향,1443066681304125447
3271,성정체성/성적지향,1367086505261375489
3272,성정체성/성적지향,1367098401150488584
3273,성정체성/성적지향,1367149710461476865
3274,성정체성/성적지향,1367124780353167363
3275,성정체성/성적지향,1367086076834111489
3276,성정체성/성적지향,1367082149111758850
3277,성정체성/성적지향,1367152756335677442
3278,성정체성/성적지향,1367287087104364547
3279,성정체성/성적지향,1367285884882612224
3280,성정체성/성적지향,1367127202760810503
3281,성정체성/성적지향,1367098409174269956
3282,성정체성/성적지향,1367190711116783616
3283,성정체성/성적지향,1367314099604885507
3284,성정체성/성적지향,1367095530174574600
3285,성정체성/성적지향,1367159945389506567
3286,성정체성/성적지향,1443124282775638019
3287,성정체성/성적지향,1367143189283434496
3288,성정체성/성적지향,1367246022787796992
3289,성정체성/성적지향,1442998561998716929
3290,성정체성/성적지향,1367161321423130626
3291,성정체성/성적지향,1367089449398456322
3292,성정체성/성적지향,1367084933433319426
3293,성정체성/성적지향,1373738841060745219
3294,성정체성/성적지향,1367100336104640518
3295,성정체성/성적지향,1367095133192134664
3296,성정체성/성적지향,1367100587884634115
3297,성정체성/성적지향,1367126718025060353
3298,성정체성/성적지향,1367092908000645123
3299,성정체성/성적지향,1367297364428394499
3300,성정체성/성적지향,1367341391563673606
3301,성정체성/성적지향,1367087413433040902
3302,성정체성/성적지향,1367091478699286528
3303,성정체성/성적지향,1367103808694673409
3304,성정체성/성적지향,1367265721487556612
3305,성정체성/성적지향,1367311888523038724
3306,성정체성/성적지향,1367147621307977728
3307,성정체성/성적지향,1367109799414927364
3308,성정체성/성적지향,1367098634249134080
3309,성정체성/성적지향,1424667068402524164
3310,성정체성/성적지향,1367086761495601157
3311,성정체성/성적지향,1367088160878981124
3312,성정체성/성적지향,1367104007731224576
3313,성정체성/성적지향,1367126583643836424
3314,성정체성/성적지향,1367252578732441602
3315,성정체성/성적지향,1367242058033860608
3316,성정체성/성적지향,1367082771760357377
3317,성정체성/성적지향,1370419578400960515
3318,성정체성/성적지향,1367095384581885957
3319,성정체성/성적지향,1367134081461354496
3320,성정체성/성적지향,1367095418270609411
3321,성정체성/성적지향,1367130436149727240
3322,성정체성/성적지향,1367089836759207937
3323,성정체성/성적지향,1367116656762179587
3324,성정체성/성적지향,1367414428728102917
3325,성정체성/성적지향,1367178361244647428
3326,성정체성/성적지향,1367252442073559040
3327,성정체성/성적지향,1367099036684017666
3328,성정체성/성적지향,1367284552985575424
3329,성정체성/성적지향,1367086997983035395
3330,성정체성/성적지향,1367086459358863363
3331,성정체성/성적지향,1367107797540737034
3332,성정체성/성적지향,1378367532579516420
3333,성정체성/성적지향,1367094415605440514
3334,성정체성/성적지향,1367086383592919047
3335,성정체성/성적지향,1367106035618443270
3336,성정체성/성적지향,1367080973842612228
3337,성정체성/성적지향,1367090903311994880
3338,성정체성/성적지향,1367095482103685120
3339,성정체성/성적지향,1367084268460019713
3340,성정체성/성적지향,1367104768133320716
3341,성정체성/성적지향,1367147374775132161
3342,성정체성/성적지향,1367156732649041920
3343,성정체성/성적지향,1367109348351045641
3344,성정체성/성적지향,1368791710575194114
3345,성정체성/성적지향,1367087628365959170
3346,성정체성/성적지향,1367098389612036098
3347,성정체성/성적지향,1367358456546553859
3348,성정체성/성적지향,1367685917956182016
3349,성정체성/성적지향,1367141372843552768
3350,성정체성/성적지향,1367286458751447041
3351,성정체성/성적지향,1367346119907233795
3352,성정체성/성적지향,1367089501680492554
3353,성정체성/성적지향,1367095738409213954
3354,성정체성/성적지향,1367134873975025666
3355,성정체성/성적지향,1367314862884352006
3356,성정체성/성적지향,1367093863735681026
3357,성정체성/성적지향,1367112402504798213
3358,성정체성/성적지향,1367086448898240512
3359,성정체성/성적지향,1367114666023870464
3360,성정체성/성적지향,1367091477596151814
3361,성정체성/성적지향,1348287111825301506
3362,성정체성/성적지향,1367116298648363010
3363,성정체성/성적지향,1367159016812552192
3364,성정체성/성적지향,1367173735258578944
3365,성정체성/성적지향,1367097073066151939
3366,성정체성/성적지향,1367109463224635394
3367,성정체성/성적지향,1367158798431911941
3368,성정체성/성적지향,1367106146008326145
3369,성정체성/성적지향,1367085025007521793
3370,성정체성/성적지향,1425783194679320579
3371,성정체성/성적지향,1367082782061522945
3372,성정체성/성적지향,1367279940769439746
3373,성정체성/성적지향,1367090199193210887
3374,성정체성/성적지향,1367087989206097930
3375,성정체성/성적지향,1367241425255985154
3376,성정체성/성적지향,1290150188854607876
3377,성정체성/성적지향,1290270679313481728
3378,성정체성/성적지향,1290180540511817729
3379,성정체성/성적지향,1290229299765579779
3380,성정체성/성적지향,1290152215655530496
3381,성정체성/성적지향,1290228987847798786
3382,성정체성/성적지향,1290201942791086081
3383,성정체성/성적지향,1290105464445779968
3384,성정체성/성적지향,1290265072665681920
3385,성정체성/성적지향,1362637947103666177
3386,성정체성/성적지향,1290151326710509569
3387,성정체성/성적지향,1304330766692700160
3388,성정체성/성적지향,1290268558337798144
3389,성정체성/성적지향,1290269539884654595
3390,성정체성/성적지향,1290306139477835776
3391,성정체성/성적지향,1290310947211337729
3392,성정체성/성적지향,1290362336528576512
3393,성정체성/성적지향,1290474964638822402
3394,성정체성/성적지향,1290132919827091457
3395,성정체성/성적지향,1290468739910184961
3396,성정체성/성적지향,1290425126807203840
3397,성정체성/성적지향,1290539227864686593
3398,성정체성/성적지향,1290297516752171008
3399,성정체성/성적지향,1290225492990111745
3400,성정체성/성적지향,1290265279054790657
3401,성정체성/성적지향,1290243671539904516
3402,성정체성/성적지향,1290281881133432833
3403,성정체성/성적지향,1290469514396786689
3404,성정체성/성적지향,1290422949942456320
3405,성정체성/성적지향,1290115646399959042
3406,성정체성/성적지향,1290128786776702976
3407,성정체성/성적지향,1304331404432388098
3408,성정체성/성적지향,1290220818404802560
3409,성정체성/성적지향,1290310173714571269
3410,성정체성/성적지향,1290293515092545538
3411,성정체성/성적지향,1290284128466685952
3412,성정체성/성적지향,1290294755075584000
3413,인종/국가,1278685952680923136
3414,성정체성/성적지향,1272868088405360646
3415,성정체성/성적지향,1273063729920307200
3416,성별,1252054165120888832
3417,성별,1252046897088352258
3418,성별,1252046944685289473
3419,성별,1252051204168839168
3420,성별,1252056686124097536
3421,성별,1252068154374676480
3422,성별,1252082981537275905
3423,성별,1252228916414042115
3424,성별,1252124713440038913
3425,성별,1252170437146013696
3426,성별,1252173278887636997
3427,성별,1252174963378814976
3428,성별,1252210811054878726
3429,성별,1252214108507615232
3430,성별,1252241049461813249
3431,성별,1252307487065165825
3432,성별,1252135517325418496
3433,성별,1252051773696520192
3434,성별,1252172757468504065
3435,성별,1252073342133080064
3436,성별,1252156182896099330
3437,성별,1252233377060491266
3438,성별,1252410897634451458
3439,성별,1252223999393710081
3440,성별,1252134247650873344
3441,성정체성/성적지향,1015911665718648833
3442,성정체성/성적지향,1016106043791667200
3443,성정체성/성적지향,1016146140830371840
3444,성정체성/성적지향,1015916565512912898
3445,성정체성/성적지향,1015904422654722048
3446,성정체성/성적지향,1015882437409193984
3447,성정체성/성적지향,1015877325508861952
3448,성정체성/성적지향,1367144073111343104
3449,성정체성/성적지향,1367140099008303105
3450,성정체성/성적지향,1367327375436906500
3451,성정체성/성적지향,1368134658198708224
3452,성정체성/성적지향,1367344210467258369
3453,성정체성/성적지향,1367278472347803648
3454,성정체성/성적지향,1367339004706713603
3455,성정체성/성적지향,1368094880472330244
3456,성정체성/성적지향,1367278050803474436
3457,성정체성/성적지향,1367279448391704577
3458,성정체성/성적지향,1367466878986194949
3459,성정체성/성적지향,1367276279955816450
3460,성정체성/성적지향,1367239722951528448
3461,성정체성/성적지향,1367164460087959556
3462,성정체성/성적지향,1367279687538417665
3463,성정체성/성적지향,1367361946761060352
